Item Name,Item ID,Item meta,Has NBT,Display Name
bibliocraft:paintingframefancy,4148,0,false,橡木画框
bibliocraft:paintingframefancy,4148,1,false,云杉木画框
bibliocraft:paintingframefancy,4148,2,false,白桦木画框
bibliocraft:paintingframefancy,4148,3,false,丛林木画框
bibliocraft:paintingframefancy,4148,4,false,金合欢木画框
bibliocraft:paintingframefancy,4148,5,false,深色橡木画框
bibliocraft:paintingframefancy,4148,6,false,镶框画框
bibliocraft:paintingframeborderless,4149,0,false,橡木画框
bibliocraft:paintingframeborderless,4149,1,false,云杉木画框
bibliocraft:paintingframeborderless,4149,2,false,白桦木画框
bibliocraft:paintingframeborderless,4149,3,false,丛林木画框
bibliocraft:paintingframeborderless,4149,4,false,金合欢木画框
bibliocraft:paintingframeborderless,4149,5,false,深色橡木画框
bibliocraft:paintingframeborderless,4149,6,false,镶框画框
bibliocraft:paintingpress,4150,0,false,制画机
bibliocraft:typewriter,4151,0,false,白色打字机
bibliocraft:typewriter,4151,1,false,淡灰色打字机
bibliocraft:typewriter,4151,2,false,灰色打字机
bibliocraft:typewriter,4151,3,false,黑色打字机
bibliocraft:typewriter,4151,4,false,红色打字机
bibliocraft:typewriter,4151,5,false,橙色打字机
bibliocraft:typewriter,4151,6,false,黄色打字机
bibliocraft:typewriter,4151,7,false,黄绿色打字机
bibliocraft:typewriter,4151,8,false,绿色打字机
bibliocraft:typewriter,4151,9,false,青色打字机
bibliocraft:typewriter,4151,10,false,淡蓝色打字机
bibliocraft:typewriter,4151,11,false,蓝色打字机
bibliocraft:typewriter,4151,12,false,紫色打字机
bibliocraft:typewriter,4151,13,false,品红色打字机
bibliocraft:typewriter,4151,14,false,粉色打字机
bibliocraft:typewriter,4151,15,false,棕色打字机
bibliocraft:swordpedestal,4152,0,false,剑座
bibliocraft:swordpedestal,4152,1,false,剑座
bibliocraft:swordpedestal,4152,2,false,剑座
bibliocraft:swordpedestal,4152,3,false,剑座
bibliocraft:swordpedestal,4152,4,false,剑座
bibliocraft:swordpedestal,4152,5,false,剑座
bibliocraft:swordpedestal,4152,6,false,剑座
bibliocraft:swordpedestal,4152,7,false,剑座
bibliocraft:swordpedestal,4152,8,false,剑座
bibliocraft:swordpedestal,4152,9,false,剑座
bibliocraft:swordpedestal,4152,10,false,剑座
bibliocraft:swordpedestal,4152,11,false,剑座
bibliocraft:swordpedestal,4152,12,false,剑座
bibliocraft:swordpedestal,4152,13,false,剑座
bibliocraft:swordpedestal,4152,14,false,剑座
bibliocraft:swordpedestal,4152,15,false,剑座
bibliocraft:armorstand,4153,0,false,橡木衣架
bibliocraft:armorstand,4153,1,false,云杉木衣架
bibliocraft:armorstand,4153,2,false,白桦木衣架
bibliocraft:armorstand,4153,3,false,丛林木衣架
bibliocraft:armorstand,4153,4,false,金合欢木衣架
bibliocraft:armorstand,4153,5,false,深色橡木衣架
bibliocraft:armorstand,4153,6,false,镶框衣架
bibliocraft:bell,4154,0,false,桌铃
bibliocraft:typesettingtable,4155,0,false,排版台
bibliocraft:printingpress,4156,0,false,拓印机
bibliocraft:cookiejar,4157,0,false,曲奇罐
bibliocraft:dinnerplate,4158,0,false,餐盘
bibliocraft:discrack,4159,0,false,唱片架
bibliocraft:compass,4160,0,false,指南针
bibliocraft:maptool,4161,0,false,制图盘
bibliocraft:stockroomcatalog,4167,0,false,仓库目录
bibliocraft:plumbline,4168,0,false,铅垂线
bibliocraft:framingsaw,4169,0,false,镶框锯
bibliocraft:framingboard,4170,0,false,镶框板
bibliocraft:framingsheet,4171,0,false,镶框片
bibliocraft:testeritem,4172,0,false,物品名检测器
bibliocraft:atlasbook,4173,0,false,地图册
bibliocraft:atlasplate,4174,0,false,地图板
bibliocraft:paintingcanvas,4176,0,false,画布
bibliocraft:bigbook,4177,0,false,精致成书
bibliocraft:slottedbook,4179,0,false,中空书
bibliocraft:handdrill,4180,0,false,手摇钻
bibliocraft:tapemeasure,4181,0,false,卷尺
bibliocraft:tape,4182,0,false,卷尺卷筒
bibliocraft:bibliochase,4183,0,false,拓印槽
bibliocraft:printplate,4184,0,false,拓印片
bibliocraft:enchantedplate,4185,0,false,附魔片
bibliocraft:biblioredbook,4186,0,false,红石之书：第一卷
bibliocraft:bibliodrill,4188,0,false,机械螺丝刀
bibliocraft:bibliocreativelock,4189,0,false,钥匙与锁
bibliocraft:biblioclipboard,4190,0,false,写字板
botania:lexicon,4191,0,false,植物魔法辞典
botania:lexicon,4191,0,true,植物魔法辞典
botania:petal,4192,0,false,白色神秘花瓣
botania:petal,4192,1,false,橙色神秘花瓣
botania:petal,4192,2,false,品红色神秘花瓣
botania:petal,4192,3,false,淡蓝色神秘花瓣
botania:petal,4192,4,false,黄色神秘花瓣
botania:petal,4192,5,false,黄绿色神秘花瓣
botania:petal,4192,6,false,粉色神秘花瓣
botania:petal,4192,7,false,灰色神秘花瓣
botania:petal,4192,8,false,淡灰色神秘花瓣
botania:petal,4192,9,false,青色神秘花瓣
botania:petal,4192,10,false,紫色神秘花瓣
botania:petal,4192,11,false,蓝色神秘花瓣
botania:petal,4192,12,false,棕色神秘花瓣
botania:petal,4192,13,false,绿色神秘花瓣
botania:petal,4192,14,false,红色神秘花瓣
botania:petal,4192,15,false,黑色神秘花瓣
botania:dye,4193,0,false,白色花粉
botania:dye,4193,1,false,橙色花粉
botania:dye,4193,2,false,品红色花粉
botania:dye,4193,3,false,淡蓝色花粉
botania:dye,4193,4,false,黄色花粉
botania:dye,4193,5,false,黄绿色花粉
botania:dye,4193,6,false,粉色花粉
botania:dye,4193,7,false,灰色花粉
botania:dye,4193,8,false,淡灰色花粉
botania:dye,4193,9,false,青色花粉
botania:dye,4193,10,false,紫色花粉
botania:dye,4193,11,false,蓝色花粉
botania:dye,4193,12,false,棕色花粉
botania:dye,4193,13,false,绿色花粉
botania:dye,4193,14,false,红色花粉
botania:dye,4193,15,false,黑色花粉
botania:pestleandmortar,4194,0,false,杵和臼
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:twigwand,4195,0,true,森林法杖
botania:manaresource,4196,0,false,魔力钢锭
botania:manaresource,4196,1,false,魔力珍珠
botania:manaresource,4196,2,false,魔力钻石
botania:manaresource,4196,3,false,活木枝
botania:manaresource,4196,4,false,泰拉钢锭
botania:manaresource,4196,5,false,盖亚之魂
botania:manaresource,4196,6,false,红石根
botania:manaresource,4196,7,false,源质钢锭
botania:manaresource,4196,8,false,精灵尘
botania:manaresource,4196,9,false,龙石
botania:manaresource,4196,11,false,合成占位符
botania:manaresource,4196,12,false,红线
botania:manaresource,4196,13,false,梦之木棍
botania:manaresource,4196,14,false,盖亚魂锭
botania:manaresource,4196,15,false,瓶装末地空气
botania:manaresource,4196,16,false,蕴魔丝线
botania:manaresource,4196,17,false,魔钢粒
botania:manaresource,4196,18,false,泰拉钢粒
botania:manaresource,4196,19,false,源质钢粒
botania:manaresource,4196,22,false,魔源布匹
botania:manaresource,4196,23,false,魔力尘
botania:lens,4197,0,false,魔力透镜
botania:lens,4197,1,false,魔力透镜：速度
botania:lens,4197,2,false,魔力透镜：强度
botania:lens,4197,3,false,魔力透镜：阻力
botania:lens,4197,4,false,魔力透镜：效率
botania:lens,4197,5,false,魔力透镜：反射
botania:lens,4197,6,false,魔力透镜：引力
botania:lens,4197,7,false,魔力透镜：挖掘
botania:lens,4197,8,false,魔力透镜：伤害
botania:lens,4197,9,false,魔力透镜：虚化
botania:lens,4197,10,false,魔力透镜：磁化
botania:lens,4197,11,false,魔力透镜：爆炸
botania:lens,4197,12,false,魔力透镜：推力
botania:lens,4197,13,false,魔力透镜：重力
botania:lens,4197,14,false,魔力透镜：涂色
botania:lens,4197,15,false,魔力透镜：引燃
botania:lens,4197,16,false,魔力透镜：力量
botania:lens,4197,17,false,魔力透镜：闪光
botania:lens,4197,18,false,魔力透镜：传送
botania:lens,4197,19,false,魔力透镜：变向
botania:lens,4197,20,false,魔力透镜：喜庆
botania:lens,4197,21,false,魔力透镜：闪耀
botania:lens,4197,22,false,魔力透镜：信使
botania:lens,4197,23,false,魔力透镜：绊线
botania:rune,4198,0,false,水之符文
botania:rune,4198,1,false,火之符文
botania:rune,4198,2,false,地之符文
botania:rune,4198,3,false,风之符文
botania:rune,4198,4,false,春之符文
botania:rune,4198,5,false,夏之符文
botania:rune,4198,6,false,秋之符文
botania:rune,4198,7,false,冬之符文
botania:rune,4198,8,false,魔力符文
botania:rune,4198,9,false,欲望符文
botania:rune,4198,10,false,暴食符文
botania:rune,4198,11,false,贪婪符文
botania:rune,4198,12,false,懒惰符文
botania:rune,4198,13,false,暴怒符文
botania:rune,4198,14,false,嫉妒符文
botania:rune,4198,15,false,傲慢符文
botania:manatablet,4199,0,false,魔力石板
botania:manatablet,4199,0,true,魔力石板
botania:manatablet,4199,0,true,魔力石板
botania:managun,4200,0,false,魔力脉冲枪
botania:manacookie,4201,0,false,魔力曲奇
botania:fertilizer,4202,0,false,花肥
botania:grassseeds,4203,0,false,草地之种
botania:grassseeds,4203,1,false,寒地之种
botania:grassseeds,4203,2,false,菌丝孢子
botania:grassseeds,4203,3,false,干草之种
botania:grassseeds,4203,4,false,黄金草种
botania:grassseeds,4203,5,false,鲜草之种
botania:grassseeds,4203,6,false,焦土草种
botania:grassseeds,4203,7,false,注魔草种
botania:grassseeds,4203,8,false,异变草种
botania:dirtrod,4204,0,false,大地法杖
botania:terraformrod,4205,0,false,大地权杖
botania:grasshorn,4206,0,false,狂野号角
botania:grasshorn,4206,1,false,林冠号角
botania:grasshorn,4206,2,false,雪原号角
botania:manamirror,4207,0,false,魔力手镜
botania:manasteelhelm,4208,0,false,魔钢头盔
botania:manasteelhelmreveal,4209,0,false,魔钢揭示头盔
botania:manasteelchest,4210,0,false,魔钢胸甲
botania:manasteellegs,4211,0,false,魔钢护腿
botania:manasteelboots,4212,0,false,魔钢靴子
botania:manasteelpick,4213,0,false,魔钢镐
botania:manasteelshovel,4214,0,false,魔钢锹
botania:manasteelaxe,4215,0,false,魔钢斧
botania:manasteelsword,4216,0,false,魔钢剑
botania:manasteelshears,4217,0,false,魔钢剪刀
botania:terrasteelhelm,4218,0,false,泰拉钢头盔
botania:terrasteelhelmreveal,4219,0,false,泰拉钢揭示头盔
botania:terrasteelchest,4220,0,false,泰拉钢胸甲
botania:terrasteellegs,4221,0,false,泰拉钢护腿
botania:terrasteelboots,4222,0,false,泰拉钢靴子
botania:terrasword,4223,0,false,泰拉之刃
botania:tinyplanet,4224,0,false,行星项链
botania:manaring,4225,0,false,魔力之戒
botania:manaring,4225,0,true,魔力之戒
botania:auraring,4226,0,false,光环之戒
botania:manaringgreater,4227,0,false,高级魔力之戒
botania:manaringgreater,4227,0,true,高级魔力之戒
botania:auraringgreater,4228,0,false,高级光环之戒
botania:travelbelt,4229,0,false,旅居者腰带
botania:knockbackbelt,4230,0,false,抗击腰带
botania:icependant,4231,0,false,雪花项链
botania:lavapendant,4232,0,false,火石项链
botania:magnetring,4233,0,false,磁化指环
botania:waterring,4234,0,false,鱼泳指环
botania:miningring,4235,0,false,地幔指环
botania:terrapick,4236,0,true,泰拉粉碎者
botania:terrapick,4236,0,true,泰拉粉碎者
botania:terrapick,4236,0,true,泰拉粉碎者
botania:terrapick,4236,0,true,泰拉粉碎者
botania:terrapick,4236,0,true,泰拉粉碎者
botania:terrapick,4236,0,true,泰拉粉碎者
botania:divacharm,4237,0,false,女王之魅
botania:flighttiara,4238,0,false,天翼族之冠
botania:flighttiara,4238,1,false,天翼族之冠
botania:flighttiara,4238,2,false,天翼族之冠
botania:flighttiara,4238,3,false,天翼族之冠
botania:flighttiara,4238,4,false,天翼族之冠
botania:flighttiara,4238,5,false,天翼族之冠
botania:flighttiara,4238,6,false,天翼族之冠
botania:flighttiara,4238,7,false,天翼族之冠
botania:flighttiara,4238,8,false,天翼族之冠
botania:enderdagger,4239,0,false,灵魂匕首
botania:quartz,4240,0,false,烟熏石英
botania:quartz,4240,1,false,魔力石英
botania:quartz,4240,2,false,烈焰石英
botania:quartz,4240,3,false,熏香石英
botania:quartz,4240,4,false,红色石英
botania:quartz,4240,5,false,精灵石英
botania:quartz,4240,6,false,金黄石英
botania:waterrod,4241,0,false,海洋法杖
botania:elementiumhelm,4242,0,false,源质钢头盔
botania:elementiumhelmreveal,4243,0,false,源质钢揭示头盔
botania:elementiumchest,4244,0,false,源质钢胸甲
botania:elementiumlegs,4245,0,false,源质钢护腿
botania:elementiumboots,4246,0,false,源质钢靴子
botania:elementiumpick,4247,0,false,源质钢镐
botania:elementiumshovel,4248,0,false,源质钢锹
botania:elementiumaxe,4249,0,false,源质钢斧
botania:elementiumsword,4250,0,false,源质钢剑
botania:elementiumshears,4251,0,false,源质钢剪
botania:openbucket,4252,0,false,无底桶
botania:spawnermover,4253,0,false,生命聚合器
botania:pixiering,4254,0,false,精灵指环
botania:supertravelbelt,4255,0,false,环游者腰带
botania:rainbowrod,4256,0,false,彩虹桥法杖
botania:tornadorod,4257,0,false,天空法杖
botania:firerod,4258,0,false,地狱法杖
botania:vineball,4259,0,false,藤蔓球
botania:slingshot,4260,0,false,活木弹弓
botania:manabottle,4261,0,false,瓶装魔力
botania:laputashard,4262,0,false,拉普达碎片
botania:laputashard,4262,4,false,拉普达碎片
botania:laputashard,4262,9,false,拉普达碎片
botania:laputashard,4262,14,false,拉普达碎片
botania:laputashard,4262,19,false,拉普达碎片
botania:virus,4263,0,false,僵尸病毒
botania:virus,4263,1,false,骷髅病毒
botania:reachring,4264,0,false,触物指环
botania:skydirtrod,4265,0,false,高原法杖
botania:itemfinder,4266,0,false,寻物者
botania:superlavapendant,4267,0,false,绯红项链
botania:enderhand,4268,0,false,末影之手
botania:glasspick,4269,0,false,玻璃镐
botania:spark,4270,0,false,火花
botania:sparkupgrade,4271,0,false,火花升级：弥散
botania:sparkupgrade,4271,1,false,火花升级：聚集
botania:sparkupgrade,4271,2,false,火花升级：扩散
botania:sparkupgrade,4271,3,false,火花升级：隔绝
botania:diviningrod,4272,0,false,占矿法杖
botania:gravityrod,4273,0,false,黑山法杖
botania:manainkwell,4274,150,false,植物学家的笔墨
botania:manainkwell,4274,0,true,植物学家的笔墨
botania:vial,4275,0,false,魔法玻璃小瓶
botania:vial,4275,1,false,精灵玻璃烧瓶
botania:brewvial,4276,0,true,装有飞毛腿 （4）的小瓶
botania:brewvial,4276,0,true,装有活力 （4）的小瓶
botania:brewvial,4276,0,true,装有肾上腺素 （4）的小瓶
botania:brewvial,4276,0,true,装有治疗 （4）的小瓶
botania:brewvial,4276,0,true,装有上涌 （4）的小瓶
botania:brewvial,4276,0,true,装有再生 （4）的小瓶
botania:brewvial,4276,0,true,装有恢复 （4）的小瓶
botania:brewvial,4276,0,true,装有刚毅 （4）的小瓶
botania:brewvial,4276,0,true,装有炎肤 （4）的小瓶
botania:brewvial,4276,0,true,装有鱼鳃 （4）的小瓶
botania:brewvial,4276,0,true,装有隐身 （4）的小瓶
botania:brewvial,4276,0,true,装有枭眼 （4）的小瓶
botania:brewvial,4276,0,true,装有护盾 （4）的小瓶
botania:brewvial,4276,0,true,装有过载 （4）的小瓶
botania:brewvial,4276,0,true,装有噬魂 （4）的小瓶
botania:brewvial,4276,0,true,装有羽翼 （4）的小瓶
botania:brewvial,4276,0,true,装有虚空之影 （4）的小瓶
botania:brewvial,4276,0,true,装有腥红之影 （4）的小瓶
botania:brewvial,4276,0,true,装有诱惑 （4）的小瓶
botania:brewvial,4276,0,true,装有赦免 （4）的小瓶
botania:brewvial,4276,0,true,装有革命 （4）的小瓶
botania:brewvial,4276,0,true,装有龟壳 （4）的小瓶
botania:brewvial,4276,0,true,装有欧尔麦特 （4）的小瓶
botania:brewvial,4276,0,true,装有死灵 （4）的小瓶
botania:brewvial,4276,0,true,装有漂浮 （4）的小瓶
botania:brewflask,4277,0,true,装有飞毛腿 （6）的烧瓶
botania:brewflask,4277,0,true,装有活力 （6）的烧瓶
botania:brewflask,4277,0,true,装有肾上腺素 （6）的烧瓶
botania:brewflask,4277,0,true,装有治疗 （6）的烧瓶
botania:brewflask,4277,0,true,装有上涌 （6）的烧瓶
botania:brewflask,4277,0,true,装有再生 （6）的烧瓶
botania:brewflask,4277,0,true,装有恢复 （6）的烧瓶
botania:brewflask,4277,0,true,装有刚毅 （6）的烧瓶
botania:brewflask,4277,0,true,装有炎肤 （6）的烧瓶
botania:brewflask,4277,0,true,装有鱼鳃 （6）的烧瓶
botania:brewflask,4277,0,true,装有隐身 （6）的烧瓶
botania:brewflask,4277,0,true,装有枭眼 （6）的烧瓶
botania:brewflask,4277,0,true,装有护盾 （6）的烧瓶
botania:brewflask,4277,0,true,装有过载 （6）的烧瓶
botania:brewflask,4277,0,true,装有噬魂 （6）的烧瓶
botania:brewflask,4277,0,true,装有羽翼 （6）的烧瓶
botania:brewflask,4277,0,true,装有虚空之影 （6）的烧瓶
botania:brewflask,4277,0,true,装有腥红之影 （6）的烧瓶
botania:brewflask,4277,0,true,装有诱惑 （6）的烧瓶
botania:brewflask,4277,0,true,装有赦免 （6）的烧瓶
botania:brewflask,4277,0,true,装有革命 （6）的烧瓶
botania:brewflask,4277,0,true,装有龟壳 （6）的烧瓶
botania:brewflask,4277,0,true,装有欧尔麦特 （6）的烧瓶
botania:brewflask,4277,0,true,装有死灵 （6）的烧瓶
botania:brewflask,4277,0,true,装有漂浮 （6）的烧瓶
botania:bloodpendant,4278,0,false,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:bloodpendant,4278,0,true,污血吊坠
botania:missilerod,4279,0,false,弹幕法杖
botania:holycloak,4280,0,false,神圣斗篷
botania:unholycloak,4281,0,false,罪恶斗篷
botania:balancecloak,4282,0,false,平衡斗篷
botania:craftinghalo,4283,0,false,合成环
botania:blacklotus,4284,0,false,黑莲花
botania:blacklotus,4284,1,false,暗黑莲花
botania:monocle,4285,0,false,窥魔之镜
botania:clip,4286,0,false,透镜夹
botania:cobblerod,4287,0,false,深渊法杖
botania:smeltrod,4288,0,false,炽心法杖
botania:worldseed,4289,0,false,世界之种
botania:spellcloth,4290,0,false,封印之布
botania:thornchakram,4291,0,false,荆棘飞轮
botania:thornchakram,4291,1,false,闪耀飞轮
botania:overgrowthseed,4292,0,false,增生之种
botania:craftpattern,4293,0,false,合成模板#1：1x1
botania:craftpattern,4293,1,false,合成模板#2：2x2
botania:craftpattern,4293,2,false,合成模板#3：1x2
botania:craftpattern,4293,3,false,合成模板#4：2x1
botania:craftpattern,4293,4,false,合成模板#5：1x3
botania:craftpattern,4293,5,false,合成模板#6：3x1
botania:craftpattern,4293,6,false,合成模板#7：2x3
botania:craftpattern,4293,7,false,合成模板#8：3x2
botania:craftpattern,4293,8,false,合成模板#9：圈形
botania:ancientwill,4294,0,false,艾琳的意志
botania:ancientwill,4294,1,false,达洛克的意志
botania:ancientwill,4294,2,false,古赞的意志
botania:ancientwill,4294,3,false,托拉格的意志
botania:ancientwill,4294,4,false,威拉克的意志
botania:ancientwill,4294,5,false,卡瑞的意志
botania:corporeaspark,4295,0,false,多媒体火花
botania:corporeaspark,4295,1,false,主媒体火花
botania:livingwoodbow,4296,0,false,活木弓
botania:crystalbow,4297,0,false,水晶弓
botania:cosmetic,4298,0,false,黑领结
botania:cosmetic,4298,1,false,黑领带
botania:cosmetic,4298,2,false,红眼镜
botania:cosmetic,4298,3,false,蓬松围巾
botania:cosmetic,4298,4,false,工程师护目镜
botania:cosmetic,4298,5,false,眼罩
botania:cosmetic,4298,6,false,中二眼罩
botania:cosmetic,4298,7,false,红丝带
botania:cosmetic,4298,8,false,粉花蕾
botania:cosmetic,4298,9,false,斑点蝴蝶结
botania:cosmetic,4298,10,false,蓝蝴蝶
botania:cosmetic,4298,11,false,猫耳
botania:cosmetic,4298,12,false,魔女别针
botania:cosmetic,4298,13,false,恶魔尾巴
botania:cosmetic,4298,14,false,神威之眼
botania:cosmetic,4298,15,false,青蛙眼
botania:cosmetic,4298,16,false,四叶草
botania:cosmetic,4298,17,false,时钟之眼
botania:cosmetic,4298,18,false,独角兽之角
botania:cosmetic,4298,19,false,恶魔尖角
botania:cosmetic,4298,20,false,十字头饰
botania:cosmetic,4298,21,false,植物学家徽章
botania:cosmetic,4298,22,false,远古面具
botania:cosmetic,4298,23,false,怪异面具
botania:cosmetic,4298,24,false,外星人天线
botania:cosmetic,4298,25,false,红蓝眼镜
botania:cosmetic,4298,26,false,橙色墨镜
botania:cosmetic,4298,27,false,大鼻子面具
botania:cosmetic,4298,28,false,浓眉毛
botania:cosmetic,4298,29,false,盾牌
botania:cosmetic,4298,30,false,小土豆面具
botania:cosmetic,4298,31,false,任务人标志
botania:cosmetic,4298,32,false,思考姿态
botania:swapring,4299,0,false,修正指环
botania:flowerbag,4300,0,false,采花袋
botania:phantomink,4301,0,false,幻影墨水
botania:poolminecart,4302,0,false,魔力池矿车
botania:pinkinator,4303,0,false,粉色手炮
botania:infinitefruit,4304,0,false,禁忌之果
botania:kingkey,4305,0,false,王之宝钥
botania:flugeleye,4306,0,false,天翼族之眼
botania:thorring,4307,0,false,托尔之戒
botania:odinring,4308,0,false,奥丁之戒
botania:lokiring,4309,0,false,洛基之戒
botania:dice,4310,0,false,命运骰子
botania:keepivy,4311,0,false,坚毅之藤
botania:blackholetalisman,4312,0,false,黑洞护符
botania:recordgaia1,4313,0,false,破损的唱片
botania:recordgaia2,4314,0,false,破损的唱片
botania:temperancestone,4315,0,false,节制之石
botania:incensestick,4316,0,false,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:incensestick,4316,0,true,熏香
botania:terraaxe,4317,0,false,泰拉断裂者
botania:waterbowl,4318,0,true,一碗水
botania:obediencestick,4319,0,false,植物遵从法杖
botania:cacophonium,4320,0,false,不和谐之音
botania:slimebottle,4321,0,false,史莱姆罐子
botania:starsword,4322,0,false,召星者
botania:exchangerod,4323,0,false,移壳杆
botania:magnetringgreater,4324,0,false,巨型磁化环
botania:thundersword,4325,0,false,召雷者
botania:manaweavehelm,4326,0,false,魔源头蓬
botania:manaweavechest,4327,0,false,魔源长袍
botania:manaweavelegs,4328,0,false,魔源长袍（下半身）
botania:manaweaveboots,4329,0,false,魔源长靴
botania:autocraftinghalo,4330,0,false,工厂环
botania:gaiahead,4331,0,false,盖亚守护者的头
botania:sextant,4332,0,false,盖世六分仪
botania:speedupbelt,4333,0,false,平原旅带
botania:baublebox,4334,0,false,饰品盒子
botania:dodgering,4335,0,false,闪避指环
botania:invisibilitycloak,4336,0,false,隐身斗篷
botania:cloudpendant,4337,0,false,卷云护符
botania:supercloudpendant,4338,0,false,筋斗云护符
botania:thirdeye,4339,0,false,第三只眼
botania:astrolabe,4340,0,false,世界塑造者之星盘
botania:goddesscharm,4341,0,false,仁慈女神的链饰
botania:flower,4342,0,false,白色神秘花
botania:flower,4342,1,false,橙色神秘花
botania:flower,4342,2,false,品红色神秘花
botania:flower,4342,3,false,淡蓝色神秘花
botania:flower,4342,4,false,黄色神秘花
botania:flower,4342,5,false,黄绿色神秘花
botania:flower,4342,6,false,粉色神秘花
botania:flower,4342,7,false,灰色神秘花
botania:flower,4342,8,false,淡灰色神秘花
botania:flower,4342,9,false,青色神秘花
botania:flower,4342,10,false,紫色神秘花
botania:flower,4342,11,false,蓝色神秘花
botania:flower,4342,12,false,棕色神秘花
botania:flower,4342,13,false,绿色神秘花
botania:flower,4342,14,false,红色神秘花
botania:flower,4342,15,false,黑色神秘花
botania:altar,4343,0,false,花药台
botania:altar,4343,1,false,森林花药台
botania:altar,4343,2,false,平原花药台
botania:altar,4343,3,false,高山花药台
botania:altar,4343,4,false,菌丝花药台
botania:altar,4343,5,false,沼泽花药台
botania:altar,4343,6,false,沙漠花药台
botania:altar,4343,7,false,雪原花药台
botania:altar,4343,8,false,高原花药台
botania:livingrock,4344,0,false,活石
botania:livingrock,4344,1,false,活石砖
botania:livingrock,4344,2,false,苔活石砖
botania:livingrock,4344,3,false,裂活石砖
botania:livingrock,4344,4,false,框边活石砖
botania:livingwood,4345,0,false,活木
botania:livingwood,4345,1,false,活木板
botania:livingwood,4345,2,false,苔活木板
botania:livingwood,4345,3,false,框边活木板
botania:livingwood,4345,4,false,框纹活木板
botania:livingwood,4345,5,false,微光活木
botania:specialflower,4346,0,true,白雏菊
botania:specialflower,4346,0,true,魔力星
botania:specialflower,4346,0,true,火红莲
botania:specialflower,4346,0,true,水绣球
botania:specialflower,4346,0,true,炽玫瑰
botania:specialflower,4346,0,true,阿卡纳蔷薇
botania:specialflower,4346,0,true,咀叶花
botania:specialflower,4346,0,true,热爆花
botania:specialflower,4346,0,true,贪食花
botania:specialflower,4346,0,true,彼方兰
botania:specialflower,4346,0,true,粘球草
botania:specialflower,4346,0,true,斑斓花
botania:specialflower,4346,0,true,噬草花
botania:specialflower,4346,0,true,勿落草
botania:specialflower,4346,0,true,启命英
botania:specialflower,4346,0,true,翡翠苋
botania:specialflower,4346,0,true,娇媚之刺
botania:specialflower,4346,0,true,小娇媚之刺
botania:specialflower,4346,0,true,恐惧之刺
botania:specialflower,4346,0,true,平成之梦
botania:specialflower,4346,0,true,虎之眼
botania:specialflower,4346,0,true,异构花
botania:specialflower,4346,0,true,小异构花
botania:specialflower,4346,0,true,凝矿兰
botania:specialflower,4346,0,true,炎矿兰
botania:specialflower,4346,0,true,天降之奏
botania:specialflower,4346,0,true,冶炼火
botania:specialflower,4346,0,true,田园康乃馨
botania:specialflower,4346,0,true,小田园康乃馨
botania:specialflower,4346,0,true,漏斗花
botania:specialflower,4346,0,true,小漏斗花
botania:specialflower,4346,0,true,手掌花
botania:specialflower,4346,0,true,小手掌花
botania:specialflower,4346,0,true,束缚莓
botania:specialflower,4346,0,true,自由之翼
botania:specialflower,4346,0,true,毒风信
botania:specialflower,4346,0,true,石化草
botania:specialflower,4346,0,true,畜牧花
botania:specialflower,4346,0,true,粘土花
botania:specialflower,4346,0,true,小粘土花
botania:specialflower,4346,0,true,聚宝花
